date,year,month,lop,persentase,tahun_kategori,total_teus,sumber_sheet
2025-11-01,2025,11,KMTC,0.0,2025,18542.0,B.OPR INT
2025-11-01,2025,11,YML,0.0,2025,19323.0,B.OPR INT
2025-11-01,2025,11,GSL,0.0,2025,14590.0,B.OPR INT
2025-11-01,2025,11,OTHER,0.0,2025,14285.0,B.OPR INT
2025-11-01,2025,11,SSL,0.0,2025,16249.0,B.OPR INT
2025-11-01,2025,11,PIL,0.0,2025,25101.0,B.OPR INT
2025-11-01,2025,11,ANL,0.0,2025,0.0,B.OPR INT
2025-11-01,2025,11,HMM,0.0,2025,9790.0,B.OPR INT
2025-11-01,2025,11,XCL,0.0,2025,9647.0,B.OPR INT
2025-11-01,2025,11,MELL,0.0,2025,1382.0,B.OPR INT
2025-11-01,2025,11,BEN,0.0,2025,0.0,B.OPR INT
2025-11-01,2025,11,KRL,0.0,2025,0.0,B.OPR INT
2025-12-01,2025,12,CMA,0.0,2025,20623.0,B.OPR INT
2025-12-01,2025,12,MSK,0.0,2025,16574.0,B.OPR INT
2025-12-01,2025,12,EMC,0.0,2025,17441.0,B.OPR INT
2025-12-01,2025,12,MSC,0.0,2025,16259.0,B.OPR INT
2025-12-01,2025,12,ONE,0.0,2025,13030.0,B.OPR INT
2025-12-01,2025,12,COSCO,0.0,2025,5216.0,B.OPR INT
2025-12-01,2025,12,OOCL,0.0,2025,7217.0,B.OPR INT
2025-12-01,2025,12,WHL,0.0,2025,1851.0,B.OPR INT
2025-12-01,2025,12,SITC,0.0,2025,4186.0,B.OPR INT
2025-12-01,2025,12,HAPAG,0.0,2025,3335.0,B.OPR INT
2025-12-01,2025,12,RCL,0.0,2025,3625.0,B.OPR INT
2025-12-01,2025,12,PIL,0.0,2025,4410.0,B.OPR INT
2025-12-01,2025,12,YML,0.0,2025,2017.0,B.OPR INT
2025-12-01,2025,12,KMTC,0.0,2025,1535.0,B.OPR INT
2025-12-01,2025,12,OTHERS,0.0,2025,5507.0,B.OPR INT
2025-12-01,2025,12,TSL,0.0,2025,1797.0,B.OPR INT
2025-12-01,2025,12,SSL,0.0,2025,1491.0,B.OPR INT
2025-12-01,2025,12,GSL,0.0,2025,1334.0,B.OPR INT
2025-12-01,2025,12,NSS,0.0,2025,1402.0,B.OPR INT
2025-12-01,2025,12,HMM,0.0,2025,1904.0,B.OPR INT
2025-12-01,2025,12,XCL,0.0,2025,981.0,B.OPR INT
2025-12-01,2025,12,SWI,0.0,2025,199.0,B.OPR INT
2025-12-01,2025,12,MELL,0.0,2025,82.0,B.OPR INT
2025-12-02,2025,12,KRL,0.0,2025,0.0,B.OPR INT
2026-01-01,2026,1,CMA,0.1683,2025,0.0,B.OPR INT
2026-01-02,2026,1,EMC,0.1768,2025,0.0,B.OPR INT
2026-01-03,2026,1,MSK,0.0499,2025,0.0,B.OPR INT
2026-01-04,2026,1,MSC,0.4508,2025,0.0,B.OPR INT
2026-01-05,2026,1,ONE,-0.0993,2025,0.0,B.OPR INT
2026-01-06,2026,1,COSCO,-0.4347,2025,0.0,B.OPR INT
2026-01-07,2026,1,OOCL,-0.1427,2025,0.0,B.OPR INT
2026-01-08,2026,1,PIL,1.6793,2025,0.0,B.OPR INT
2026-01-09,2026,1,HAPAG,-0.0732,2025,0.0,B.OPR INT
2026-01-10,2026,1,SITC,-0.3406,2025,0.0,B.OPR INT
2026-01-11,2026,1,WHL,-0.5851,2025,0.0,B.OPR INT
2026-01-12,2026,1,RCL,-0.2345,2025,0.0,B.OPR INT
2026-01-13,2026,1,YML,-0.0046,2025,0.0,B.OPR INT
2026-01-14,2026,1,SSL,0.2373,2025,0.0,B.OPR INT
2026-01-15,2026,1,KMTC,-0.2787,2025,0.0,B.OPR INT
2026-01-16,2026,1,TSL,0.0,2025,0.0,B.OPR INT
2026-01-17,2026,1,HMM,1.7778,2025,0.0,B.OPR INT
2026-01-18,2026,1,GSL,-0.231,2025,0.0,B.OPR INT
2026-01-19,2026,1,OTHERS,0.1077,2025,0.0,B.OPR INT
2026-01-20,2026,1,XCL,0.4459,2025,0.0,B.OPR INT
2026-01-21,2026,1,NSS,0.0,2025,0.0,B.OPR INT
2026-01-22,2026,1,SWI,9.5769,2025,0.0,B.OPR INT
2026-01-23,2026,1,MELL,-0.465,2025,0.0,B.OPR INT
2026-01-24,2026,1,KRL,0.0,2025,0.0,B.OPR INT
2026-01-25,2026,1,BEN,0.0,2025,0.0,B.OPR INT
2026-01-26,2026,1,KSL,0.0,2025,0.0,B.OPR INT
2024-01-01,2024,1,CMA,0.1715,2026,0.0,B.OPR INT
2024-01-02,2024,1,EMC,0.0886,2026,0.0,B.OPR INT
2024-01-03,2024,1,MSC,-0.0329,2026,0.0,B.OPR INT
2024-01-04,2024,1,ONE,-0.1184,2026,0.0,B.OPR INT
2024-01-05,2024,1,MSK,-0.2962,2026,0.0,B.OPR INT
2024-01-06,2024,1,WHL,0.1297,2026,0.0,B.OPR INT
2024-01-07,2024,1,COSCO,-0.354,2026,0.0,B.OPR INT
2024-01-08,2024,1,OOCL,0.0457,2026,0.0,B.OPR INT
2024-01-09,2024,1,RCL,4.4919,2026,0.0,B.OPR INT
2024-01-10,2024,1,SITC,-0.2173,2026,0.0,B.OPR INT
2024-01-11,2024,1,HPL,0.3761,2026,0.0,B.OPR INT
2024-01-12,2024,1,YML,0.149,2026,0.0,B.OPR INT
2024-01-13,2024,1,KMTC,-0.4946,2026,0.0,B.OPR INT
2024-01-14,2024,1,GSL,0.2926,2026,0.0,B.OPR INT
2024-01-15,2024,1,PIL,-0.565,2026,0.0,B.OPR INT
2024-01-16,2024,1,SSL,-0.6106,2026,0.0,B.OPR INT
2024-01-17,2024,1,HMM,-0.7255,2026,0.0,B.OPR INT
2024-01-18,2024,1,ANL,0.0,2026,0.0,B.OPR INT
2024-01-19,2024,1,XCL,-0.8709,2026,0.0,B.OPR INT
2024-01-20,2024,1,KRL,0.0,2026,0.0,B.OPR INT
2024-01-21,2024,1,KSL,0.0,2026,0.0,B.OPR INT
2024-01-22,2024,1,MELL,-1.0,2026,0.0,B.OPR INT
2024-01-23,2024,1,OTHER,0.3805,2026,0.0,B.OPR INT
2024-02-01,2024,2,EMC,0.0124,2026,0.0,B.OPR INT
2024-02-02,2024,2,CMA,0.0298,2026,0.0,B.OPR INT
2024-02-03,2024,2,MSK,-0.1471,2026,0.0,B.OPR INT
2024-02-04,2024,2,ONE,-0.0679,2026,0.0,B.OPR INT
2024-02-05,2024,2,MSC,-0.1306,2026,0.0,B.OPR INT
2024-02-06,2024,2,COSCO,-0.4033,2026,0.0,B.OPR INT
2024-02-07,2024,2,WHL,0.0234,2026,0.0,B.OPR INT
2024-02-08,2024,2,OOCL,0.2074,2026,0.0,B.OPR INT
2024-02-09,2024,2,RCL,5.4166,2026,0.0,B.OPR INT
2024-02-10,2024,2,OTHER,0.4733,2026,0.0,B.OPR INT
2024-02-11,2024,2,SITC,-0.189,2026,0.0,B.OPR INT
2024-02-12,2024,2,HAPAG,0.48,2026,0.0,B.OPR INT
2024-02-13,2024,2,YML,0.2725,2026,0.0,B.OPR INT
2024-02-14,2024,2,KMTC,-0.3693,2026,0.0,B.OPR INT
2024-02-15,2024,2,GSL,0.3486,2026,0.0,B.OPR INT
2024-02-16,2024,2,PIL,-0.4338,2026,0.0,B.OPR INT
2024-02-17,2024,2,SSL,-0.5488,2026,0.0,B.OPR INT
2024-02-18,2024,2,ANL,0.0,2026,0.0,B.OPR INT
2024-02-19,2024,2,HMM,-0.7196,2026,0.0,B.OPR INT
2024-02-20,2024,2,XCL,-0.8162,2026,0.0,B.OPR INT
2024-02-21,2024,2,MELL,-0.6935,2026,0.0,B.OPR INT
2024-02-22,2024,2,KRL,-0.6602,2026,0.0,B.OPR INT
2024-02-23,2024,2,KSL,0.0,2026,0.0,B.OPR INT
2024-03-01,2024,3,EMC,0.1285,2026,0.0,B.OPR INT
2024-03-02,2024,3,CMA,0.2425,2026,0.0,B.OPR INT
2024-03-03,2024,3,MSK,-0.123,2026,0.0,B.OPR INT
2024-03-04,2024,3,ONE,-0.0312,2026,0.0,B.OPR INT
2024-03-05,2024,3,MSC,-0.0996,2026,0.0,B.OPR INT
2024-03-06,2024,3,WHL,0.4138,2026,0.0,B.OPR INT
2024-03-07,2024,3,COSCO,-0.3562,2026,0.0,B.OPR INT
2024-03-08,2024,3,OOCL,0.2248,2026,0.0,B.OPR INT
2024-03-09,2024,3,OTHER,0.2284,2026,0.0,B.OPR INT
2024-03-10,2024,3,RCL,2.7354,2026,0.0,B.OPR INT
2024-03-11,2024,3,HAPAG,0.4762,2026,0.0,B.OPR INT
2024-03-12,2024,3,SITC,-0.1476,2026,0.0,B.OPR INT
2024-03-13,2024,3,YML,0.0555,2026,0.0,B.OPR INT
2024-03-14,2024,3,KMTC,-0.3166,2026,0.0,B.OPR INT
2024-03-15,2024,3,GSL,0.5316,2026,0.0,B.OPR INT
2024-03-16,2024,3,PIL,-0.4505,2026,0.0,B.OPR INT
2024-03-17,2024,3,SSL,-0.4181,2026,0.0,B.OPR INT
2024-03-18,2024,3,ANL,0.0,2026,0.0,B.OPR INT
2024-03-19,2024,3,HMM,-0.6865,2026,0.0,B.OPR INT
2024-03-20,2024,3,XCL,-0.8217,2026,0.0,B.OPR INT
2024-03-21,2024,3,MELL,0.3011,2026,0.0,B.OPR INT
2024-03-22,2024,3,KRL,-0.375,2026,0.0,B.OPR INT
2024-03-23,2024,3,KSL,0.0,2026,0.0,B.OPR INT
2024-04-01,2024,4,CMA,0.2241,2026,0.0,B.OPR INT
2024-04-02,2024,4,EMC,0.0094,2026,0.0,B.OPR INT
2024-04-03,2024,4,MSK,-0.1511,2026,0.0,B.OPR INT
2024-04-04,2024,4,ONE,-0.05,2026,0.0,B.OPR INT
2024-04-05,2024,4,MSC,-0.0495,2026,0.0,B.OPR INT
2024-04-06,2024,4,WHL,0.3763,2026,0.0,B.OPR INT
2024-04-07,2024,4,COSCO,-0.3937,2026,0.0,B.OPR INT
2024-04-08,2024,4,OOCL,0.2169,2026,0.0,B.OPR INT
2024-04-09,2024,4,OTHER,0.8949,2026,0.0,B.OPR INT
2024-04-10,2024,4,RCL,1.1752,2026,0.0,B.OPR INT
2024-04-11,2024,4,SITC,-0.1267,2026,0.0,B.OPR INT
2024-04-12,2024,4,HAPAG,0.4219,2026,0.0,B.OPR INT
2024-04-13,2024,4,YML,0.0618,2026,0.0,B.OPR INT
2024-04-14,2024,4,KMTC,-0.2766,2026,0.0,B.OPR INT
2024-04-15,2024,4,GSL,0.8091,2026,0.0,B.OPR INT
2024-04-16,2024,4,PIL,-0.5236,2026,0.0,B.OPR INT
2024-04-17,2024,4,SSL,-0.3891,2026,0.0,B.OPR INT
2024-04-18,2024,4,ANL,0.0,2026,0.0,B.OPR INT
2024-04-19,2024,4,HMM,-0.7081,2026,0.0,B.OPR INT
2024-04-20,2024,4,XCL,-0.8106,2026,0.0,B.OPR INT
2024-04-21,2024,4,MELL,-0.2708,2026,0.0,B.OPR INT
2024-04-22,2024,4,SWI,0.0,2026,0.0,B.OPR INT
2024-04-23,2024,4,KRL,-0.375,2026,0.0,B.OPR INT
2024-04-24,2024,4,KSL,0.0,2026,0.0,B.OPR INT
2024-05-01,2024,5,CMA,0.3162,2026,0.0,B.OPR INT
2024-05-02,2024,5,EMC,0.1267,2026,0.0,B.OPR INT
2024-05-03,2024,5,MSK,-0.1154,2026,0.0,B.OPR INT
2024-05-04,2024,5,MSC,0.081,2026,0.0,B.OPR INT
2024-05-05,2024,5,ONE,-0.0002,2026,0.0,B.OPR INT
2024-05-06,2024,5,WHL,0.4259,2026,0.0,B.OPR INT
2024-05-07,2024,5,COSCO,-0.363,2026,0.0,B.OPR INT
2024-05-08,2024,5,OOCL,0.2226,2026,0.0,B.OPR INT
2024-05-09,2024,5,RCL,1.1604,2026,0.0,B.OPR INT
2024-05-10,2024,5,SITC,-0.0869,2026,0.0,B.OPR INT
2024-05-11,2024,5,HAPAG,0.4424,2026,0.0,B.OPR INT
2024-05-12,2024,5,YML,0.0746,2026,0.0,B.OPR INT
2024-05-13,2024,5,KMTC,-0.0971,2026,0.0,B.OPR INT
2024-05-14,2024,5,TSL,0.0,2026,0.0,B.OPR INT
2024-05-15,2024,5,OTHER,-0.1349,2026,0.0,B.OPR INT
2024-05-16,2024,5,GSL,0.9304,2026,0.0,B.OPR INT
2024-05-17,2024,5,PIL,-0.5055,2026,0.0,B.OPR INT
2024-05-18,2024,5,SSL,-0.3792,2026,0.0,B.OPR INT
2024-05-19,2024,5,ANL,0.0,2026,0.0,B.OPR INT
2024-05-20,2024,5,HMM,-0.6616,2026,0.0,B.OPR INT
2024-05-21,2024,5,XCL,-0.7792,2026,0.0,B.OPR INT
2024-05-22,2024,5,MELL,-0.2077,2026,0.0,B.OPR INT
2024-05-23,2024,5,KRL,-0.7799,2026,0.0,B.OPR INT
2024-05-24,2024,5,KSL,-1.0,2026,0.0,B.OPR INT
2024-06-01,2024,6,CMA,0.1997,2026,0.0,B.OPR INT
2024-06-01,2024,6,EMC,0.1077,2026,0.0,B.OPR INT
2024-06-01,2024,6,MSK,-0.0545,2026,0.0,B.OPR INT
2024-06-01,2024,6,MSC,0.0995,2026,0.0,B.OPR INT
2024-06-01,2024,6,ONE,0.0145,2026,0.0,B.OPR INT
2024-06-01,2024,6,WHL,0.3785,2026,0.0,B.OPR INT
2024-06-01,2024,6,COSCO,-0.3647,2026,0.0,B.OPR INT
2024-06-01,2024,6,OOCL,0.1792,2026,0.0,B.OPR INT
2024-06-01,2024,6,RCL,0.7739,2026,0.0,B.OPR INT
2024-06-01,2024,6,SITC,-0.0295,2026,0.0,B.OPR INT
2024-06-01,2024,6,HAPAG,0.4066,2026,0.0,B.OPR INT
2024-06-01,2024,6,YML,0.1132,2026,0.0,B.OPR INT
2024-06-01,2024,6,KMTC,0.0802,2026,0.0,B.OPR INT
2024-06-01,2024,6,OTHER,-0.1663,2026,0.0,B.OPR INT
2024-06-01,2024,6,GSL,0.7858,2026,0.0,B.OPR INT
2024-06-01,2024,6,SSL,-0.327,2026,0.0,B.OPR INT
2024-06-01,2024,6,PIL,-0.4818,2026,0.0,B.OPR INT
2024-06-01,2024,6,ANL,0.0,2026,0.0,B.OPR INT
2024-06-01,2024,6,HMM,-0.6125,2026,0.0,B.OPR INT
2024-06-01,2024,6,XCL,-0.7684,2026,0.0,B.OPR INT
2024-06-21,2024,6,MELL,0.4899,2026,0.0,B.OPR INT
2024-06-01,2024,6,KRL,-0.8627,2026,0.0,B.OPR INT
2024-06-01,2024,6,KSL,-1.0,2026,0.0,B.OPR INT
2024-06-01,2024,6,SWI,0.0,2026,0.0,B.OPR INT
2024-07-01,2024,7,CMA,0.2119,2026,0.0,B.OPR INT
2024-07-01,2024,7,EMC,0.1216,2026,0.0,B.OPR INT
2024-07-01,2024,7,MSK,-0.0203,2026,0.0,B.OPR INT
2024-07-01,2024,7,MSC,0.1355,2026,0.0,B.OPR INT
2024-07-01,2024,7,ONE,0.0362,2026,0.0,B.OPR INT
2024-07-01,2024,7,WHL,0.3907,2026,0.0,B.OPR INT
2024-07-01,2024,7,COSCO,-0.3758,2026,0.0,B.OPR INT
2024-07-01,2024,7,OOCL,0.1469,2026,0.0,B.OPR INT
2024-07-01,2024,7,RCL,0.7454,2026,0.0,B.OPR INT
2024-07-01,2024,7,SITC,-0.02,2026,0.0,B.OPR INT
2024-07-01,2024,7,HAPAG,0.3908,2026,0.0,B.OPR INT
2024-07-01,2024,7,YML,0.0336,2026,0.0,B.OPR INT
2024-07-01,2024,7,KMTC,0.1323,2026,0.0,B.OPR INT
2024-07-01,2024,7,OTHER,-0.2383,2026,0.0,B.OPR INT
2024-07-01,2024,7,GSL,0.5251,2026,0.0,B.OPR INT
2024-07-01,2024,7,SSL,-0.2514,2026,0.0,B.OPR INT
2024-07-01,2024,7,PIL,-0.4398,2026,0.0,B.OPR INT
2024-07-01,2024,7,ANL,0.0,2026,0.0,B.OPR INT
2024-07-01,2024,7,HMM,-0.545,2026,0.0,B.OPR INT
2024-07-01,2024,7,XCL,-0.7305,2026,0.0,B.OPR INT
2024-07-01,2024,7,MELL,1.741,2026,0.0,B.OPR INT
2024-07-01,2024,7,KRL,-0.8627,2026,0.0,B.OPR INT
2024-07-01,2024,7,KSL,-1.0,2026,0.0,B.OPR INT
2024-08-01,2024,8,CMA,0.1532,2026,0.0,B.OPR INT
2024-08-01,2024,8,EMC,0.1453,2026,0.0,B.OPR INT
2024-08-01,2024,8,MSK,-0.0285,2026,0.0,B.OPR INT
2024-08-01,2024,8,MSC,0.1464,2026,0.0,B.OPR INT
2024-08-01,2024,8,ONE,0.077,2026,0.0,B.OPR INT
2024-08-01,2024,8,WHL,0.3737,2026,0.0,B.OPR INT
2024-08-01,2024,8,COSCO,-0.3912,2026,0.0,B.OPR INT
2024-08-01,2024,8,OOCL,0.1282,2026,0.0,B.OPR INT
2024-08-01,2024,8,RCL,0.5548,2026,0.0,B.OPR INT
2024-08-01,2024,8,SITC,-0.0411,2026,0.0,B.OPR INT
2024-08-01,2024,8,HAPAG,0.4112,2026,0.0,B.OPR INT
2024-08-01,2024,8,YML,0.0405,2026,0.0,B.OPR INT
2024-08-01,2024,8,KMTC,0.1419,2026,0.0,B.OPR INT
2024-08-01,2024,8,OTHER,-0.3248,2026,0.0,B.OPR INT
2024-08-01,2024,8,GSL,0.4928,2026,0.0,B.OPR INT
2024-08-01,2024,8,SSL,-0.1864,2026,0.0,B.OPR INT
2024-08-01,2024,8,PIL,-0.4198,2026,0.0,B.OPR INT
2024-08-01,2024,8,ANL,0.0,2026,0.0,B.OPR INT
2024-08-01,2024,8,HMM,-0.5262,2026,0.0,B.OPR INT
2024-08-01,2024,8,XCL,-0.6743,2026,0.0,B.OPR INT
2024-08-01,2024,8,MELL,1.2692,2026,0.0,B.OPR INT
2024-08-01,2024,8,BEN,0.0,2026,0.0,B.OPR INT
2024-08-01,2024,8,KRL,-0.9128,2026,0.0,B.OPR INT
2024-09-01,2024,9,CMA,0.142,2026,0.0,B.OPR INT
2024-09-01,2024,9,EMC,0.182,2026,0.0,B.OPR INT
2024-09-01,2024,9,MSK,0.0122,2026,0.0,B.OPR INT
2024-09-01,2024,9,MSC,0.2451,2026,0.0,B.OPR INT
2024-09-01,2024,9,ONE,0.0854,2026,0.0,B.OPR INT
2024-09-01,2024,9,WHL,0.3652,2026,0.0,B.OPR INT
2024-09-01,2024,9,COSCO,-0.3816,2026,0.0,B.OPR INT
2024-09-01,2024,9,OOCL,0.0832,2026,0.0,B.OPR INT
2024-09-01,2024,9,RCL,0.4654,2026,0.0,B.OPR INT
2024-09-01,2024,9,SITC,-0.0096,2026,0.0,B.OPR INT
2024-09-01,2024,9,HAPAG,0.4365,2026,0.0,B.OPR INT
2024-09-01,2024,9,YML,-0.0045,2026,0.0,B.OPR INT
2024-09-01,2024,9,KMTC,0.1497,2026,0.0,B.OPR INT
2024-09-01,2024,9,OTHER,-0.3834,2026,0.0,B.OPR INT
2024-09-01,2024,9,GSL,0.4436,2026,0.0,B.OPR INT
2024-09-01,2024,9,SSL,-0.1248,2026,0.0,B.OPR INT
2024-09-01,2024,9,PIL,-0.3796,2026,0.0,B.OPR INT
2024-09-01,2024,9,ANL,0.0,2026,0.0,B.OPR INT
2024-09-01,2024,9,HMM,-0.5059,2026,0.0,B.OPR INT
2024-09-01,2024,9,XCL,-0.6249,2026,0.0,B.OPR INT
2024-09-01,2024,9,MELL,1.3881,2026,0.0,B.OPR INT
2024-09-01,2024,9,BEN,0.0,2026,0.0,B.OPR INT
2024-09-01,2024,9,KRL,-0.9128,2026,0.0,B.OPR INT
2024-10-01,2024,10,CMA,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,MSK,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,EMC,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,ONE,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,COSCO,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,MSC,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,OOCL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,WHL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,SITC,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,RCL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,HAPAG,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,GSL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,KMTC,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,YML,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,SSL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,TSL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,PIL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,NSS,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,XCL,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,HMM,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,OTHER,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,SWI,0.0,2026,0.0,B.OPR INT
2024-10-01,2024,10,MELL,0.0,2026,0.0,B.OPR INT
2024-11-01,2024,11,CMA,0.0388,2026,0.0,B.OPR INT
2024-11-01,2024,11,EMC,0.1965,2026,0.0,B.OPR INT
2024-11-01,2024,11,MSK,0.029,2026,0.0,B.OPR INT
2024-11-01,2024,11,MSC,0.2508,2026,0.0,B.OPR INT
2024-11-01,2024,11,ONE,0.1045,2026,0.0,B.OPR INT
2024-11-01,2024,11,WHL,0.3368,2026,0.0,B.OPR INT
2024-11-01,2024,11,COSCO,-0.3345,2026,0.0,B.OPR INT
2024-11-01,2024,11,OOCL,0.0334,2026,0.0,B.OPR INT
2024-11-01,2024,11,RCL,0.3365,2026,0.0,B.OPR INT
2024-11-01,2024,11,HAPAG,0.8146,2026,0.0,B.OPR INT
2024-11-01,2024,11,SITC,-0.005,2026,0.0,B.OPR INT
2024-11-01,2024,11,KMTC,0.1595,2026,0.0,B.OPR INT
2024-11-01,2024,11,YML,-0.0775,2026,0.0,B.OPR INT
2024-11-01,2024,11,GSL,0.3627,2026,0.0,B.OPR INT
2024-11-01,2024,11,OTHER,-0.4478,2026,0.0,B.OPR INT
2024-11-01,2024,11,SSL,-0.0298,2026,0.0,B.OPR INT
2024-11-01,2024,11,PIL,-0.3447,2026,0.0,B.OPR INT
2024-11-01,2024,11,ANL,0.0,2026,0.0,B.OPR INT
2024-11-01,2024,11,HMM,-0.4849,2026,0.0,B.OPR INT
2024-11-01,2024,11,XCL,-0.4773,2026,0.0,B.OPR INT
2024-11-01,2024,11,MELL,1.9228,2026,0.0,B.OPR INT
2024-11-01,2024,11,BEN,0.0,2026,0.0,B.OPR INT
2024-11-01,2024,11,KRL,-0.9389,2026,0.0,B.OPR INT
2024-12-01,2024,12,CMA,0.0224,2026,0.0,B.OPR INT
2024-12-01,2024,12,EMC,0.189,2026,0.0,B.OPR INT
2024-12-01,2024,12,MSK,0.0317,2026,0.0,B.OPR INT
2024-12-01,2024,12,MSC,0.2566,2026,0.0,B.OPR INT
2024-12-01,2024,12,ONE,0.1227,2026,0.0,B.OPR INT
2024-12-01,2024,12,WHL,0.2941,2026,0.0,B.OPR INT
2024-12-01,2024,12,COSCO,-0.3146,2026,0.0,B.OPR INT
2024-12-01,2024,12,OOCL,0.024,2026,0.0,B.OPR INT
2024-12-01,2024,12,RCL,0.3045,2026,0.0,B.OPR INT
2024-12-01,2024,12,HAPAG,0.3914,2026,0.0,B.OPR INT
2024-12-01,2024,12,SITC,0.0031,2026,0.0,B.OPR INT
2024-12-01,2024,12,KMTC,0.1681,2026,0.0,B.OPR INT
2024-12-01,2024,12,YML,-0.0918,2026,0.0,B.OPR INT
2024-12-01,2024,12,GSL,0.3369,2026,0.0,B.OPR INT
2024-12-01,2024,12,OTHER,-0.4429,2026,0.0,B.OPR INT
2024-12-01,2024,12,SSL,0.0397,2026,0.0,B.OPR INT
2024-12-01,2024,12,PIL,-0.313,2026,0.0,B.OPR INT
2024-12-01,2024,12,ANL,0.0,2026,0.0,B.OPR INT
2024-12-01,2024,12,HMM,-0.4585,2026,0.0,B.OPR INT
2024-12-01,2024,12,XCL,-0.4548,2026,0.0,B.OPR INT
2024-12-01,2024,12,MELL,1.9981,2026,0.0,B.OPR INT
2024-12-01,2024,12,BEN,0.0,2026,0.0,B.OPR INT
2024-12-01,2024,12,KRL,-0.969,2026,0.0,B.OPR INT
2025-01-01,2025,1,CMA,0.345,2026,0.0,B.OPR INT
2025-01-01,2025,1,EMC,0.2209,2026,0.0,B.OPR INT
2025-01-01,2025,1,MSC,0.4311,2026,0.0,B.OPR INT
2025-01-01,2025,1,ONE,0.1858,2026,0.0,B.OPR INT
2025-01-01,2025,1,MSK,-0.0318,2026,0.0,B.OPR INT
2025-01-01,2025,1,WHL,0.1905,2026,0.0,B.OPR INT
2025-01-01,2025,1,COSCO,-0.1293,2026,0.0,B.OPR INT
2025-01-01,2025,1,OOCL,0.0084,2026,0.0,B.OPR INT
2025-01-01,2025,1,RCL,0.3211,2026,0.0,B.OPR INT
2025-01-01,2025,1,SITC,0.1417,2026,0.0,B.OPR INT
2025-01-01,2025,1,HPL,0.0418,2026,0.0,B.OPR INT
2025-01-01,2025,1,YML,0.901,2026,0.0,B.OPR INT
2025-01-01,2025,1,KMTC,-0.184,2026,0.0,B.OPR INT
2025-01-01,2025,1,GSL,-0.3648,2026,0.0,B.OPR INT
2025-01-01,2025,1,PIL,1.0345,2026,0.0,B.OPR INT
2025-01-01,2025,1,SSL,-0.047,2026,0.0,B.OPR INT
2025-01-01,2025,1,HMM,0.3272,2026,0.0,B.OPR INT
2025-01-01,2025,1,ANL,1.1883,2026,0.0,B.OPR INT
2025-01-01,2025,1,XCL,0.5374,2026,0.0,B.OPR INT
2025-01-01,2025,1,KRL,2.1709,2026,0.0,B.OPR INT
2025-01-01,2025,1,KSL,0.0,2026,0.0,B.OPR INT
2025-01-01,2025,1,MELL,0.0,2026,0.0,B.OPR INT
2025-01-01,2025,1,OTHER,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,CMA,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,EMC,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,MSC,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,ONE,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,MSK,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,WHL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,COSCO,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,OOCL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,RCL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,SITC,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,HPL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,YML,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,KMTC,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,GSL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,PIL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,SSL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,HMM,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,ANL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,XCL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,KRL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,KSL,0.0,2026,0.0,B.OPR INT
